seg,proj,N,d,n_traj,n_tasks,auroc_base,auroc_chaos,auroc_full,delta_auroc,delta_ci_low,delta_ci_high,spearman_H_nfrag,frac_tasks_signif,median_effect_size,n_dropped_nan,n_fail,n_succ,base_cols,pr_auc_base,prec10_base,auroc_pooled_base,pr_auc_chaos,prec10_chaos,auroc_pooled_chaos,pr_auc_full,prec10_full,auroc_pooled_full,p_boot,spearman_H_nsteps_total,spearman_H_nsteps_prefix,frac_seen_median,n_tasks_both,majority_sign_share,share_positive,p_sign,n_tasks_3each,frac_tasks_signif_3each,median_effect_size_3each,n_tasks_both_C,frac_tasks_signif_C,median_effect_size_C,majority_sign_share_C,share_positive_C,p_sign_C,n_tasks_3each_C,frac_tasks_signif_3each_C,median_effect_size_3each_C,q_bh,q_sign,q_sign_C
all_sent,norm,400,3,273,208,0.5131329034837807,0.5243264857299945,0.5197500874693857,0.0066171839856049575,-0.03651134502121007,0.05218888108676755,-0.03951840783419464,0.0,0.0,0,106,167,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.4340619375023291,0.4066666666666666,0.49237374307987797,0.4682398994958025,0.48,0.4701163710315219,0.4531486944288655,0.48666666666666664,0.5109592136481753,0.3936063936063936,-0.18011285624443119,-0.24721792696254885,0.5012531328320802,17,0.5,0.5,1.0,0,,,17,0.0,0.0,0.5,0.5,1.0,0,,,0.9900099900099899,1.0,1.0
all_sent,norm,400,4,273,208,0.5131329034837807,0.5274089068825911,0.5153276353276353,0.002194731843854547,-0.034632025925426135,0.04084392114251278,0.003271303987603361,0.0,0.0,0,106,167,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.4340619375023291,0.4066666666666666,0.49237374307987797,0.44223162071419253,0.3466666666666666,0.442435882951079,0.4465007991491115,0.44666666666666666,0.49723195119195573,0.4855144855144855,-0.0969789423350603,-0.19514873116008197,0.5012531328320802,17,0.5,0.5,1.0,0,,,17,0.0,0.0,0.5384615384615384,0.46153846153846156,1.0,0,,,0.9900099900099899,1.0,1.0
all_sent,pca1,50,3,300,226,0.5141251221896382,0.49557023056174165,0.49182055211342135,-0.02230457007621689,-0.06820618913989475,0.024594852075058314,0.04445200407539541,0.0,0.0,0,111,189,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.3994057997818203,0.3285714285714285,0.46825396825396826,0.4203497453276987,0.41904761904761906,0.4195147528480862,0.3945174664471722,0.3,0.4503551170217837,0.8211788211788211,0.0890155972098822,-0.003760546830724193,0.06693440428380187,18,0.5714285714285714,0.5714285714285714,0.79052734375,0,,,18,0.0,0.0,0.5714285714285714,0.42857142857142855,0.79052734375,0,,,0.9900099900099899,1.0,1.0
all_sent,pca1,50,4,300,226,0.5141251221896382,0.5265932977605303,0.525811026833947,0.011685904644308742,-0.04206137352926479,0.0590461399956755,0.038245609952454206,0.0,1.0,0,111,189,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.3994057997818203,0.3285714285714285,0.46825396825396826,0.447721573111252,0.45714285714285713,0.4530482863816197,0.41064997072145315,0.419047619047619,0.474665141331808,0.34665334665334663,0.08049885103053295,0.06782265457165226,0.06693440428380187,18,0.7222222222222222,0.7222222222222222,0.09625244140625,0,,,18,0.0,-1.0,0.7777777777777778,0.2222222222222222,0.0308837890625,0,,,0.9900099900099899,1.0,0.8615944602272726
all_sent,pca1,100,3,300,226,0.5297853688473383,0.4177724093959238,0.4900262018683071,-0.0397591669790312,-0.07191685999031161,-0.004564986999993098,0.07185846647703535,0.0,0.5,0,111,189,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.43499107185712704,0.3666666666666666,0.5110825110825111,0.3467292167861781,0.3142857142857142,0.3816673816673817,0.40770518486359214,0.4285714285714285,0.47538014204680873,0.988011988011988,0.07514464059502803,0.038678037233568816,0.13386880856760375,18,0.5294117647058824,0.5294117647058824,1.0,0,,,18,0.0,-0.5,0.5294117647058824,0.47058823529411764,1.0,0,,,0.9900099900099899,1.0,1.0
all_sent,pca1,100,4,300,226,0.5297853688473383,0.4702501855812552,0.5141580674560301,-0.01562730139130819,-0.049531068824353076,0.020052382993634876,0.1086785504288944,0.0,-0.6666666666666667,0,111,189,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.43499107185712704,0.3666666666666666,0.5110825110825111,0.38187762381912027,0.3619047619047619,0.4212307545640879,0.4130198757142008,0.36666666666666664,0.5040278373611707,0.8011988011988012,0.14293537433637968,0.12809106118914018,0.13386880856760375,18,0.5555555555555556,0.4444444444444444,0.8145294189453125,0,,,18,0.0,1.0,0.6111111111111112,0.6111111111111112,0.480682373046875,0,,,0.9900099900099899,1.0,1.0
all_sent,pca1,200,3,300,226,0.5494662793347004,0.4362225854225005,0.5115525433819152,-0.03791373595278513,-0.07522761558809661,-0.005299093483473035,0.11657160749570088,0.0,0.5,0,111,189,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.4220204765753735,0.37142857142857133,0.5304351971018638,0.36746917371567067,0.3095238095238095,0.395657562324229,0.4120948014371148,0.33809523809523806,0.49482816149482817,0.99000999000999,0.06734703886310041,0.01083203580882839,0.2677376171352075,18,0.5625,0.5625,0.803619384765625,0,,,18,0.0,-0.5,0.5625,0.4375,0.803619384765625,0,,,0.9900099900099899,1.0,1.0
all_sent,pca1,200,4,300,226,0.5494662793347004,0.48760385200538003,0.5304877479622812,-0.018978531372419227,-0.05683300999956012,0.016914494758439386,0.1808986721586942,0.0,-1.0,0,111,189,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.4220204765753735,0.37142857142857133,0.5304351971018638,0.41691505088756153,0.4285714285714285,0.41703608370275036,0.42420189315234624,0.3904761904761905,0.5081271747938415,0.8541458541458542,0.11971877448430406,0.04639881228885947,0.2677376171352075,18,0.75,0.25,0.076812744140625,0,,,18,0.0,1.0,0.75,0.75,0.076812744140625,0,,,0.9900099900099899,1.0,0.8615944602272726
all_sent,pca1,400,3,273,208,0.5131329034837807,0.47153446293797174,0.5077512870495327,-0.00538161643424806,-0.021661129717776718,0.009881494259473947,0.05701147581430818,0.0,-1.0,0,106,167,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.4340619375023291,0.4066666666666666,0.49237374307987797,0.3974834175165774,0.2866666666666666,0.4117613828945882,0.4321903915462914,0.44666666666666666,0.4870071178397921,0.7522477522477522,-0.0480400117374905,-0.13337487505642054,0.5012531328320802,17,0.6470588235294117,0.35294117647058826,0.332305908203125,0,,,17,0.0,1.0,0.6470588235294118,0.6470588235294118,0.332305908203125,0,,,0.9900099900099899,1.0,1.0
all_sent,pca1,400,4,273,208,0.5131329034837807,0.5180431848852901,0.5134807817263958,0.00034787824261506284,-0.02562331114565434,0.027659169755873556,0.15866045513408322,0.0,-1.0,0,106,167,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.4340619375023291,0.4066666666666666,0.49237374307987797,0.43853772066425345,0.42000000000000004,0.4370692577109931,0.4380141519901993,0.43999999999999995,0.4872330810077957,0.46353646353646355,0.014265477956950705,-0.13689257756037612,0.5012531328320802,17,0.7647058823529411,0.23529411764705882,0.049041748046875,0,,,17,0.0,1.0,0.7647058823529411,0.7647058823529411,0.049041748046875,0,,,0.9900099900099899,1.0,0.8615944602272726
reason_sent,cos_step,50,3,300,226,0.5568912567342108,0.5357802129958327,0.5393194863992827,-0.017571770334928072,-0.048870030730657196,0.015579224729044298,0.03618391230346188,0.0,1.0,0,111,189,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.4558140650106933,0.45714285714285713,0.5403022069688737,0.4388949799746265,0.4333333333333333,0.4674198007531341,0.4360856884934674,0.4285714285714285,0.5250488583821917,0.8811188811188811,-0.014886648467050151,-0.07994180690239099,0.11274315406282095,18,0.75,0.75,0.076812744140625,0,,,18,0.0,-1.0,0.75,0.25,0.076812744140625,0,,,0.9900099900099899,1.0,0.8615944602272726
reason_sent,cos_step,50,4,300,226,0.5568912567342108,0.6049556166809987,0.5865962009128393,0.029704944178628456,-0.029948216022729374,0.08784597396199169,0.028521902426379007,0.0,0.0,0,111,189,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.4558140650106933,0.45714285714285713,0.5403022069688737,0.4985818143824968,0.5523809523809524,0.5643262309928977,0.4957178016028111,0.5190476190476191,0.5734782401449068,0.17282717282717283,-0.07316303438713523,-0.12794018430334908,0.11274315406282095,18,0.5,0.5,1.0,0,,,18,0.0,0.16666666666666663,0.5294117647058824,0.5294117647058824,1.0,0,,,0.9900099900099899,1.0,1.0
reason_sent,cos_step,100,3,300,226,0.5730306888923188,0.4981592544410881,0.5690617121983845,-0.003968976693934256,-0.02411797060719665,0.01384889183662741,0.11587969193640117,0.0,0.6666666666666666,0,111,189,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.43572247651440615,0.3904761904761905,0.5510272176938844,0.3885716719476652,0.30476190476190473,0.4292625959292626,0.42830256078203355,0.3333333333333333,0.5458315458315458,0.6693306693306693,-0.07003778481439815,-0.1630140768345198,0.2254863081256419,18,0.5882352941176471,0.5882352941176471,0.629058837890625,0,,,18,0.0,-0.6666666666666667,0.5882352941176471,0.4117647058823529,0.629058837890625,0,,,0.9900099900099899,1.0,1.0
reason_sent,cos_step,100,4,300,226,0.5730306888923188,0.5052584908017845,0.5730107159394087,-1.9972952910118913e-05,-0.03519040843417029,0.03444143371348254,0.09209267369096676,0.0,0.16666666666666663,0,111,189,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.43572247651440615,0.3904761904761905,0.5510272176938844,0.4121262565757264,0.33333333333333337,0.4523094523094523,0.4348996406305131,0.3095238095238095,0.5478812145478812,0.5164835164835165,-0.08841993899950214,-0.16510630315514674,0.2254863081256419,18,0.5294117647058824,0.5294117647058824,1.0,0,,,18,0.0,-0.6666666666666667,0.5882352941176471,0.4117647058823529,0.629058837890625,0,,,0.9900099900099899,1.0,1.0
reason_sent,cos_step,200,3,300,226,0.5644099067316385,0.5284705899646477,0.5650481408800594,0.000638234148420902,-0.03676677255256607,0.043335481943804946,0.02304228982981503,0.0,-0.16666666666666669,0,111,189,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.43091636252690196,0.3619047619047619,0.5400638733972067,0.4417173001628611,0.5238095238095237,0.4737118070451404,0.43737442092990503,0.4523809523809524,0.5404452071118738,0.5344655344655345,-0.12055326537775057,-0.1691329105192006,0.4509726162512838,18,0.6428571428571428,0.35714285714285715,0.4239501953125,0,,,18,0.0,0.16666666666666663,0.6428571428571429,0.6428571428571429,0.4239501953125,0,,,0.9900099900099899,1.0,1.0
reason_sent,cos_step,200,4,300,226,0.5644099067316385,0.5278380335001728,0.5650511175298951,0.0006412107982566306,-0.03973264551091769,0.040279751602597585,0.011141909313299442,0.0,-1.0,0,111,189,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.43091636252690196,0.3619047619047619,0.5400638733972067,0.444232740488592,0.45714285714285713,0.4693264693264693,0.4464838263129369,0.45714285714285713,0.5407312073978741,0.5234765234765235,-0.14263938971164458,-0.1807750873266838,0.4509726162512838,18,0.6875,0.3125,0.210113525390625,0,,,18,0.0,1.0,0.7333333333333333,0.7333333333333333,0.11846923828124999,0,,,0.9900099900099899,1.0,0.8615944602272726
reason_sent,cos_step,400,3,164,133,0.585252664002664,0.47534507159507167,0.5831809856809856,-0.0020716783216783163,-0.02785670453388691,0.02035549648180951,-0.10414750870638183,0.0,-0.5,0,72,92,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.5915416893288985,0.6833333333333333,0.5919384057971014,0.47142948809742335,0.3833333333333333,0.4071557971014493,0.5902600766092787,0.7333333333333333,0.5929951690821256,0.5504495504495505,-0.2237968794111067,-0.20224605907267118,0.601516001230168,10,0.7142857142857143,0.2857142857142857,0.453125,0,,,10,0.0,1.0,0.75,0.75,0.2890625,0,,,0.9900099900099899,1.0,1.0
