run_id,label,seg,proj,N,lb_p,rho_with_cos_step
20251209_mini-v1.17.2_devstral-2512/django__django-12155,0,reason_sent,norm,200,0.00022315318050373004,1.0
20251209_mini-v1.17.2_devstral-2512/django__django-13344,1,reason_sent,cos_step,200,0.052188158519201736,
20251209_mini-v1.17.2_devstral-2512/django__django-13344,1,reason_sent,cos_task,200,0.27162586974873004,0.20394762935221752
20251209_mini-v1.17.2_devstral-2512/django__django-13344,1,reason_sent,pca1,200,0.5563149850075144,-0.18810746557185876
20251209_mini-v1.17.2_devstral-2512/django__django-13344,1,reason_sent,norm,200,0.06682498708208677,0.9999908629140146
20251209_mini-v1.17.2_devstral-2512/django__django-13346,0,reason_sent,cos_step,200,0.0014272042530334224,
20251209_mini-v1.17.2_devstral-2512/django__django-13346,0,reason_sent,cos_task,200,0.9293398199691891,0.3109320156259445
20251209_mini-v1.17.2_devstral-2512/django__django-13346,0,reason_sent,pca1,200,0.001066415884633254,-0.23701185482016443
20251209_mini-v1.17.2_devstral-2512/django__django-13346,0,reason_sent,norm,200,0.011336200547490908,1.0
20251209_mini-v1.17.2_devstral-2512/django__django-13821,0,reason_sent,cos_step,200,0.6601959570035038,
20251209_mini-v1.17.2_devstral-2512/django__django-13821,0,reason_sent,cos_task,200,0.40806490372350324,0.36822115960112795
20251209_mini-v1.17.2_devstral-2512/django__django-13821,0,reason_sent,pca1,200,0.0591330828419451,-0.33260871399930586
20251209_mini-v1.17.2_devstral-2512/django__django-13821,0,reason_sent,norm,200,0.6074164457237043,1.0
20251209_mini-v1.17.2_devstral-2512/django__django-14539,0,reason_sent,cos_step,200,0.19574490992521248,
20251209_mini-v1.17.2_devstral-2512/django__django-14539,0,reason_sent,cos_task,200,9.501639203498877e-09,0.22608938649637
20251209_mini-v1.17.2_devstral-2512/django__django-14539,0,reason_sent,pca1,200,0.4928591995394207,-0.3551543126221853
20251209_mini-v1.17.2_devstral-2512/django__django-14539,0,reason_sent,norm,200,0.9757937282781355,0.9999893398147257
20251209_mini-v1.17.2_devstral-2512/django__django-15128,1,reason_sent,cos_step,200,9.810151428453578e-05,
20251209_mini-v1.17.2_devstral-2512/django__django-15128,1,reason_sent,cos_task,200,3.984016453313995e-06,0.15631418556038998
20251209_mini-v1.17.2_devstral-2512/django__django-15128,1,reason_sent,pca1,200,0.20808042341368002,-0.10260044586618708
20251209_mini-v1.17.2_devstral-2512/django__django-15128,1,reason_sent,norm,200,9.731335420115032e-05,1.0
20251209_mini-v1.17.2_devstral-2512/django__django-15280,0,reason_sent,cos_step,200,0.006515143490019103,
20251209_mini-v1.17.2_devstral-2512/django__django-15280,0,reason_sent,cos_task,200,0.31638445072966526,0.28084196564440045
20251209_mini-v1.17.2_devstral-2512/django__django-15280,0,reason_sent,pca1,200,0.2187909312692794,-0.21677930856061706
20251209_mini-v1.17.2_devstral-2512/django__django-15280,0,reason_sent,norm,200,0.015076410810439953,0.9999999999999999
20251209_mini-v1.17.2_devstral-2512/django__django-15731,0,reason_sent,cos_step,200,0.36142286704132787,
20251209_mini-v1.17.2_devstral-2512/django__django-15731,0,reason_sent,cos_task,200,0.5803716261692922,0.38916551834959645
20251209_mini-v1.17.2_devstral-2512/django__django-15731,0,reason_sent,pca1,200,0.5636315116242159,-0.48482613739584074
20251209_mini-v1.17.2_devstral-2512/django__django-15731,0,reason_sent,norm,200,0.29242236216069295,0.999995431669192
20251209_mini-v1.17.2_devstral-2512/pytest-dev__pytest-7236,0,reason_sent,cos_step,200,1.5588597722048179e-06,
20251209_mini-v1.17.2_devstral-2512/pytest-dev__pytest-7236,0,reason_sent,cos_task,200,0.07315321534544167,0.3790799410450813
20251209_mini-v1.17.2_devstral-2512/pytest-dev__pytest-7236,0,reason_sent,pca1,200,0.001085495121458156,-0.3289826658537789
20251209_mini-v1.17.2_devstral-2512/pytest-dev__pytest-7236,0,reason_sent,norm,200,3.2637816901772406e-06,0.9999467006158362
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-12682,1,reason_sent,cos_step,200,3.8377739572544813e-07,
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-12682,1,reason_sent,cos_task,200,0.7178859976931207,0.2202733462238901
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-12682,1,reason_sent,pca1,200,0.891807562044109,-0.37617604617485917
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-12682,1,reason_sent,norm,200,9.67728236140021e-09,0.9999984772277016
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-14087,0,reason_sent,cos_step,200,0.010283155846921386,
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-14087,0,reason_sent,cos_task,200,0.7828067563931753,0.4471706862610222
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-14087,0,reason_sent,pca1,200,0.7431328440123292,-0.046004450053608315
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-14087,0,reason_sent,norm,200,0.025005833985605363,0.9999954316726701
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-14983,0,reason_sent,cos_step,200,0.7432318590371721,
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-14983,0,reason_sent,cos_task,200,0.0006427937929753896,0.20072195735530182
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-14983,0,reason_sent,pca1,200,0.3782387512836478,-0.07197264450721148
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-14983,0,reason_sent,norm,200,0.940875644243167,1.0
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-26194,1,reason_sent,cos_step,200,0.00048236954924128496,
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-26194,1,reason_sent,cos_task,200,0.0030558862432747903,0.464152157356211
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-26194,1,reason_sent,pca1,200,0.06781466657110105,-0.20593698309994218
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-26194,1,reason_sent,norm,200,0.0018207622591692653,0.9999999999999999
20251209_mini-v1.17.2_devstral-2512/sphinx-doc__sphinx-9281,0,reason_sent,cos_step,200,0.161174904916552,
20251209_mini-v1.17.2_devstral-2512/sphinx-doc__sphinx-9281,0,reason_sent,cos_task,200,4.842681410020413e-05,0.17555905148715745
20251209_mini-v1.17.2_devstral-2512/sphinx-doc__sphinx-9281,0,reason_sent,pca1,200,0.7879571720430885,-0.3085435424640749
20251209_mini-v1.17.2_devstral-2512/sphinx-doc__sphinx-9281,0,reason_sent,norm,200,0.2621087091316368,0.9999832486177166
20251209_mini-v1.17.2_devstral-2512/sphinx-doc__sphinx-9711,0,reason_sent,cos_step,200,0.8304700022146254,
20251209_mini-v1.17.2_devstral-2512/sphinx-doc__sphinx-9711,0,reason_sent,cos_task,200,0.0031908512890418067,0.15811628229603347
20251209_mini-v1.17.2_devstral-2512/sphinx-doc__sphinx-9711,0,reason_sent,pca1,200,0.00011665222928328193,-0.2470637815635494
20251209_mini-v1.17.2_devstral-2512/sphinx-doc__sphinx-9711,0,reason_sent,norm,200,0.8337345492495671,1.0
20251209_mini-v1.17.2_devstral-2512/sympy__sympy-17318,1,reason_sent,cos_step,200,0.061114020972852415,
20251209_mini-v1.17.2_devstral-2512/sympy__sympy-17318,1,reason_sent,cos_task,200,0.002114767805302428,0.4330811048637762
20251209_mini-v1.17.2_devstral-2512/sympy__sympy-17318,1,reason_sent,pca1,200,0.18688146431963656,-0.3802427125212994
20251209_mini-v1.17.2_devstral-2512/sympy__sympy-17318,1,reason_sent,norm,200,0.1701089056691615,1.0
20251209_mini-v1.17.2_devstral-2512/sympy__sympy-17630,1,reason_sent,cos_step,200,2.3973896054147934e-08,
20251209_mini-v1.17.2_devstral-2512/sympy__sympy-17630,1,reason_sent,cos_task,200,0.5194130622090953,0.4186761405482856
20251209_mini-v1.17.2_devstral-2512/sympy__sympy-17630,1,reason_sent,pca1,200,0.8525494623998762,-0.08599460920891502
20251209_mini-v1.17.2_devstral-2512/sympy__sympy-17630,1,reason_sent,norm,200,8.566797623513369e-07,0.9999908633244706
20251209_mini-v1.17.2_devstral-2512/sympy__sympy-24213,0,reason_sent,cos_step,200,0.04093489648450055,
20251209_mini-v1.17.2_devstral-2512/sympy__sympy-24213,0,reason_sent,cos_task,200,5.362988035644465e-09,0.4982836901854588
20251209_mini-v1.17.2_devstral-2512/sympy__sympy-24213,0,reason_sent,pca1,200,0.0045608997577384494,-0.1942819596045601
20251209_mini-v1.17.2_devstral-2512/sympy__sympy-24213,0,reason_sent,norm,200,0.07399204046849849,1.0
20251209_mini-v1.17.2_devstral-small-2512/astropy__astropy-14309,0,reason_sent,cos_step,200,2.50750097768002e-13,
20251209_mini-v1.17.2_devstral-small-2512/astropy__astropy-14309,0,reason_sent,cos_task,200,0.000246581836908003,0.2185897633884057
20251209_mini-v1.17.2_devstral-small-2512/astropy__astropy-14309,0,reason_sent,pca1,200,0.599565497885503,-0.42492250578421387
20251209_mini-v1.17.2_devstral-small-2512/astropy__astropy-14309,0,reason_sent,norm,200,1.1347026652545352e-10,0.9999999999999999
20251209_mini-v1.17.2_devstral-small-2512/django__django-10880,1,reason_sent,cos_step,200,3.5362584583370002e-15,
20251209_mini-v1.17.2_devstral-small-2512/django__django-10880,1,reason_sent,cos_task,200,8.857406819837185e-07,-0.13541762227131177
20251209_mini-v1.17.2_devstral-small-2512/django__django-10880,1,reason_sent,pca1,200,0.009481165751477042,-0.36327771996829805
20251209_mini-v1.17.2_devstral-small-2512/django__django-10880,1,reason_sent,norm,200,2.934199313226978e-11,0.9999984766280466
20251209_mini-v1.17.2_devstral-small-2512/django__django-11490,0,reason_sent,cos_step,200,0.0013093339659823997,
20251209_mini-v1.17.2_devstral-small-2512/django__django-11490,0,reason_sent,cos_task,200,0.0006868272025490713,0.421363277129762
20251209_mini-v1.17.2_devstral-small-2512/django__django-11490,0,reason_sent,pca1,200,0.218763171771108,-0.27663290680609554
20251209_mini-v1.17.2_devstral-small-2512/django__django-11490,0,reason_sent,norm,200,0.00262087691203592,0.9999984772323394
20251209_mini-v1.17.2_devstral-small-2512/django__django-11555,0,reason_sent,cos_step,200,4.892951713319195e-05,
20251209_mini-v1.17.2_devstral-small-2512/django__django-11555,0,reason_sent,cos_task,200,0.13874201003980402,0.38299173174310125
20251209_mini-v1.17.2_devstral-small-2512/django__django-11555,0,reason_sent,pca1,200,0.011294477715003201,-0.26094024157992163
20251209_mini-v1.17.2_devstral-small-2512/django__django-11555,0,reason_sent,norm,200,3.7193875887019585e-05,1.0
20251209_mini-v1.17.2_devstral-small-2512/django__django-12125,1,reason_sent,cos_step,200,0.05262133676645983,
20251209_mini-v1.17.2_devstral-small-2512/django__django-12125,1,reason_sent,cos_task,200,0.00994126909258063,0.3240948994610014
20251209_mini-v1.17.2_devstral-small-2512/django__django-12125,1,reason_sent,pca1,200,0.3278184447803226,-0.2731473515121934
20251209_mini-v1.17.2_devstral-small-2512/django__django-12125,1,reason_sent,norm,200,0.15504221788132996,0.9999969544577222
20251209_mini-v1.17.2_devstral-small-2512/django__django-12262,0,reason_sent,cos_step,200,2.3583819153327464e-11,
20251209_mini-v1.17.2_devstral-small-2512/django__django-12262,0,reason_sent,cos_task,200,3.977200382752609e-13,0.08572573822041402
20251209_mini-v1.17.2_devstral-small-2512/django__django-12262,0,reason_sent,pca1,200,0.7495810965397494,-0.1834417881592486
20251209_mini-v1.17.2_devstral-small-2512/django__django-12262,0,reason_sent,norm,200,6.183657548526884e-09,1.0
20251209_mini-v1.17.2_devstral-small-2512/django__django-14238,0,reason_sent,cos_step,200,3.019091301023186e-05,
20251209_mini-v1.17.2_devstral-small-2512/django__django-14238,0,reason_sent,cos_task,200,0.0001178154475380093,0.2093373519884347
20251209_mini-v1.17.2_devstral-small-2512/django__django-14238,0,reason_sent,pca1,200,0.5179548805856928,-0.16316075636933042
20251209_mini-v1.17.2_devstral-small-2512/django__django-14238,0,reason_sent,norm,200,1.5405961522964743e-05,0.9999984772068317
20251209_mini-v1.17.2_devstral-small-2512/django__django-14725,1,reason_sent,cos_step,200,2.3909402108118925e-07,
20251209_mini-v1.17.2_devstral-small-2512/django__django-14725,1,reason_sent,cos_task,200,0.0009365470884167809,0.2307617298171173
20251209_mini-v1.17.2_devstral-small-2512/django__django-14725,1,reason_sent,pca1,200,0.026506812962669827,-0.3713870989401767
20251209_mini-v1.17.2_devstral-small-2512/django__django-14725,1,reason_sent,norm,200,4.109660922560425e-07,1.0
20251209_mini-v1.17.2_devstral-small-2512/django__django-16032,1,reason_sent,cos_step,200,0.003189867119462483,
20251209_mini-v1.17.2_devstral-small-2512/django__django-16032,1,reason_sent,cos_task,200,0.0003834092738400522,0.26291963989590533
20251209_mini-v1.17.2_devstral-small-2512/django__django-16032,1,reason_sent,pca1,200,0.00014690752213321752,-0.19164900242930996
20251209_mini-v1.17.2_devstral-small-2512/django__django-16032,1,reason_sent,norm,200,0.002226182964555978,0.9999999999999999
20251209_mini-v1.17.2_devstral-small-2512/django__django-16429,0,reason_sent,cos_step,200,0.00979652554814051,
20251209_mini-v1.17.2_devstral-small-2512/django__django-16429,0,reason_sent,cos_task,200,0.6338349976432517,0.15939770737944678
20251209_mini-v1.17.2_devstral-small-2512/django__django-16429,0,reason_sent,pca1,200,0.011699376834798113,-0.09858673965562707
20251209_mini-v1.17.2_devstral-small-2512/django__django-16429,0,reason_sent,norm,200,0.019117255002712295,1.0
20251209_mini-v1.17.2_devstral-small-2512/django__django-16631,1,reason_sent,cos_step,200,0.355268061065659,
20251209_mini-v1.17.2_devstral-small-2512/django__django-16631,1,reason_sent,cos_task,200,0.0005164373535373297,0.30964366714859626
20251209_mini-v1.17.2_devstral-small-2512/django__django-16631,1,reason_sent,pca1,200,0.5567255048967334,-0.3789907524539626
20251209_mini-v1.17.2_devstral-small-2512/django__django-16631,1,reason_sent,norm,200,0.35437832165515903,0.9999862950180105
20251209_mini-v1.17.2_devstral-small-2512/matplotlib__matplotlib-24149,0,reason_sent,cos_step,200,3.339171034704659e-09,
20251209_mini-v1.17.2_devstral-small-2512/matplotlib__matplotlib-24149,0,reason_sent,cos_task,200,1.0450146968361231e-05,0.34665893584180973
20251209_mini-v1.17.2_devstral-small-2512/matplotlib__matplotlib-24149,0,reason_sent,pca1,200,0.366777084482248,-0.2676799481295526
20251209_mini-v1.17.2_devstral-small-2512/matplotlib__matplotlib-24149,0,reason_sent,norm,200,7.201657801951201e-09,0.9999984771975563
20251209_mini-v1.17.2_devstral-small-2512/matplotlib__matplotlib-24870,1,reason_sent,cos_step,200,8.638374950245187e-05,
20251209_mini-v1.17.2_devstral-small-2512/matplotlib__matplotlib-24870,1,reason_sent,cos_task,200,0.1712361995462207,0.2796186812491479
20251209_mini-v1.17.2_devstral-small-2512/matplotlib__matplotlib-24870,1,reason_sent,pca1,200,0.4088422286374569,-0.2847327932365593
20251209_mini-v1.17.2_devstral-small-2512/matplotlib__matplotlib-24870,1,reason_sent,norm,200,0.00034211116442283096,1.0
20251209_mini-v1.17.2_devstral-small-2512/matplotlib__matplotlib-25960,1,reason_sent,cos_step,200,0.0075206113829112235,
20251209_mini-v1.17.2_devstral-small-2512/matplotlib__matplotlib-25960,1,reason_sent,cos_task,200,0.25262115864930246,0.0818179810892405
20251209_mini-v1.17.2_devstral-small-2512/matplotlib__matplotlib-25960,1,reason_sent,pca1,200,0.3908406892167494,-0.08482622463592893
20251209_mini-v1.17.2_devstral-small-2512/matplotlib__matplotlib-25960,1,reason_sent,norm,200,0.015380654247022191,0.9999984772300204
20251209_mini-v1.17.2_devstral-small-2512/pydata__xarray-3305,0,reason_sent,cos_step,200,0.0002766801284070908,
20251209_mini-v1.17.2_devstral-small-2512/pydata__xarray-3305,0,reason_sent,cos_task,200,0.3610241162788844,0.18240515072450786
20251209_mini-v1.17.2_devstral-small-2512/pydata__xarray-3305,0,reason_sent,pca1,200,6.562865890252674e-05,-0.2803438170531749
20251209_mini-v1.17.2_devstral-small-2512/pydata__xarray-3305,0,reason_sent,norm,200,0.0048329673871414635,0.9999984772242234
20251209_mini-v1.17.2_devstral-small-2512/pydata__xarray-6599,1,reason_sent,cos_step,200,2.6549757673156973e-08,
20251209_mini-v1.17.2_devstral-small-2512/pydata__xarray-6599,1,reason_sent,cos_task,200,2.3424413145962987e-14,0.3023445657334108
20251209_mini-v1.17.2_devstral-small-2512/pydata__xarray-6599,1,reason_sent,pca1,200,0.924116449219336,-0.050247219229044626
20251209_mini-v1.17.2_devstral-small-2512/pydata__xarray-6599,1,reason_sent,norm,200,1.4585633370310882e-13,0.9999954311508703
20251209_mini-v1.17.2_devstral-small-2512/pydata__xarray-7229,1,reason_sent,cos_step,200,3.142255108429648e-05,
20251209_mini-v1.17.2_devstral-small-2512/pydata__xarray-7229,1,reason_sent,cos_task,200,0.15098494632698195,0.14829616900541537
20251209_mini-v1.17.2_devstral-small-2512/pydata__xarray-7229,1,reason_sent,pca1,200,0.04471950139356588,-0.14839971874374508
20251209_mini-v1.17.2_devstral-small-2512/pydata__xarray-7229,1,reason_sent,norm,200,2.0600171493424177e-05,1.0
20251209_mini-v1.17.2_devstral-small-2512/pytest-dev__pytest-7324,1,reason_sent,cos_step,200,0.0029345429059004827,
20251209_mini-v1.17.2_devstral-small-2512/pytest-dev__pytest-7324,1,reason_sent,cos_task,200,0.44146769371299555,0.2091689933602384
20251209_mini-v1.17.2_devstral-small-2512/pytest-dev__pytest-7324,1,reason_sent,pca1,200,0.003196084181320634,-0.21233334069844637
20251209_mini-v1.17.2_devstral-small-2512/pytest-dev__pytest-7324,1,reason_sent,norm,200,0.0033041361189568496,0.9999984772253827
20251209_mini-v1.17.2_devstral-small-2512/sympy__sympy-17318,1,reason_sent,cos_step,200,4.662803626553846e-09,
20251209_mini-v1.17.2_devstral-small-2512/sympy__sympy-17318,1,reason_sent,cos_task,200,0.0010757173577503056,0.17729008585162054
20251209_mini-v1.17.2_devstral-small-2512/sympy__sympy-17318,1,reason_sent,pca1,200,0.022168048074295416,-0.4367412603572952
20251209_mini-v1.17.2_devstral-small-2512/sympy__sympy-17318,1,reason_sent,norm,200,7.13596376951004e-08,1.0
20251209_mini-v1.17.2_devstral-small-2512/sympy__sympy-21596,1,reason_sent,cos_step,200,0.0008698672350091448,
20251209_mini-v1.17.2_devstral-small-2512/sympy__sympy-21596,1,reason_sent,cos_task,200,8.642174785425777e-11,0.2527050496617654
20251209_mini-v1.17.2_devstral-small-2512/sympy__sympy-21596,1,reason_sent,pca1,200,0.14067110848333222,-0.29986134979630047
20251209_mini-v1.17.2_devstral-small-2512/sympy__sympy-21596,1,reason_sent,norm,200,0.001953774291355957,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/astropy__astropy-14369,1,reason_sent,cos_step,200,1.335898701921695e-05,
20260217_mini-v2.0.0_gemini-3-flash-high/astropy__astropy-14369,1,reason_sent,cos_task,200,0.004689297317759676,0.2805233626076005
20260217_mini-v2.0.0_gemini-3-flash-high/astropy__astropy-14369,1,reason_sent,pca1,200,0.627068230301089,-0.25324589050577606
20260217_mini-v2.0.0_gemini-3-flash-high/astropy__astropy-14369,1,reason_sent,norm,200,0.00015279618129415188,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11141,0,reason_sent,cos_step,200,6.498216539128129e-06,
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11141,0,reason_sent,cos_task,200,0.5757074081839757,0.3286345799220803
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11141,0,reason_sent,pca1,200,0.44972370465736045,-0.3711350253316703
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11141,0,reason_sent,norm,200,6.213708501235472e-06,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11149,0,reason_sent,cos_step,200,1.681190119796296e-06,
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11149,0,reason_sent,cos_task,200,9.485020416424441e-07,0.4622165067392844
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11149,0,reason_sent,pca1,200,0.0005608881821871275,-0.4100873235788108
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11149,0,reason_sent,norm,200,5.766960825050335e-06,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11163,0,reason_sent,cos_step,200,0.0008718204663638908,
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11163,0,reason_sent,cos_task,200,0.001443840964910749,0.2877058497933113
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11163,0,reason_sent,pca1,200,0.3230897333508386,-0.18055622176738537
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11163,0,reason_sent,norm,200,0.004920963867397714,0.9999984772346582
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11400,0,reason_sent,cos_step,200,8.613388814467338e-05,
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11400,0,reason_sent,cos_task,200,6.181918947393503e-15,0.452892205838801
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11400,0,reason_sent,pca1,200,2.1103447376199045e-05,-0.3238705580724498
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11400,0,reason_sent,norm,200,0.00013697643364768048,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11880,0,reason_sent,cos_step,200,0.00020923276536853174,
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11880,0,reason_sent,cos_task,200,2.10226463414983e-05,0.3843437450564413
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11880,0,reason_sent,pca1,200,0.009759089326464094,-0.2932665952019432
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11880,0,reason_sent,norm,200,0.0005215797388672332,0.9999999999999999
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11999,0,reason_sent,cos_step,200,0.0006835027418399722,
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11999,0,reason_sent,cos_task,200,0.0002856023338634878,0.41844247567042797
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11999,0,reason_sent,pca1,200,0.01565566043609825,-0.3434336435768657
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11999,0,reason_sent,norm,200,0.005589381351063754,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-13012,0,reason_sent,cos_step,200,1.2701598473637783e-07,
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-13012,0,reason_sent,cos_task,200,0.014696083584140943,0.34885577465198764
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-13012,0,reason_sent,pca1,200,0.04481855883154043,-0.3230509833451518
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-13012,0,reason_sent,norm,200,2.535580255191758e-07,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-13028,0,reason_sent,cos_step,200,2.8645841609372448e-05,
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-13028,0,reason_sent,cos_task,200,5.81469161600374e-05,0.4083126996802291
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-13028,0,reason_sent,pca1,200,0.00023219293954536907,-0.41559919841490306
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-13028,0,reason_sent,norm,200,8.997660219793141e-05,0.9999908633731666
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-13449,0,reason_sent,cos_step,200,0.0011038523476774953,
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-13449,0,reason_sent,cos_task,200,0.10197530706944552,0.3705260609288006
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-13449,0,reason_sent,pca1,200,4.252071029211732e-05,-0.3951114068751945
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-13449,0,reason_sent,norm,200,0.0014800312077134956,0.9999999999999999
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-14170,1,reason_sent,cos_step,200,0.07664421736917548,
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-14170,1,reason_sent,cos_task,200,0.5789043575838575,0.35416646838963206
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-14170,1,reason_sent,pca1,200,0.7261056637953379,-0.27717829307466363
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-14170,1,reason_sent,norm,200,0.18656941113756814,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-15503,0,reason_sent,cos_step,200,0.0023023382034824853,
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-15503,0,reason_sent,cos_task,200,0.0023259666484028215,0.4063437219506022
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-15503,0,reason_sent,pca1,200,0.043630145958996155,-0.4525203042838714
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-15503,0,reason_sent,norm,200,0.0030359461350978074,0.9999984772323394
20260217_mini-v2.0.0_gemini-3-flash-high/pydata__xarray-3151,0,reason_sent,cos_step,200,1.0428170184299498e-06,
20260217_mini-v2.0.0_gemini-3-flash-high/pydata__xarray-3151,0,reason_sent,cos_task,200,0.22788427412757156,0.26470137000580135
20260217_mini-v2.0.0_gemini-3-flash-high/pydata__xarray-3151,0,reason_sent,pca1,200,0.727575111429728,-0.2936082555870663
20260217_mini-v2.0.0_gemini-3-flash-high/pydata__xarray-3151,0,reason_sent,norm,200,2.3319879055224457e-05,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-6903,0,reason_sent,cos_step,200,0.0019918439567020176,
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-6903,0,reason_sent,cos_task,200,0.06575853121477125,0.3482814608679385
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-6903,0,reason_sent,pca1,200,0.04916812044928435,-0.2856850268104246
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-6903,0,reason_sent,norm,200,0.012605645781178473,0.9999984772334986
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-8898,1,reason_sent,cos_step,200,0.0012080472149175688,
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-8898,1,reason_sent,cos_task,200,0.37026722477236684,0.2155855032739455
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-8898,1,reason_sent,pca1,200,0.22712700828263857,-0.3227638190954774
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-8898,1,reason_sent,norm,200,0.006806978154387037,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/pytest-dev__pytest-7490,1,reason_sent,cos_step,200,0.10696492899570526,
20260217_mini-v2.0.0_gemini-3-flash-high/pytest-dev__pytest-7490,1,reason_sent,cos_task,200,0.013836366711731423,0.3348875738939664
20260217_mini-v2.0.0_gemini-3-flash-high/pytest-dev__pytest-7490,1,reason_sent,pca1,200,0.5320502978563052,-0.2763355454118051
20260217_mini-v2.0.0_gemini-3-flash-high/pytest-dev__pytest-7490,1,reason_sent,norm,200,0.27819844630436247,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/scikit-learn__scikit-learn-11310,0,reason_sent,cos_step,200,0.6023050172294602,
20260217_mini-v2.0.0_gemini-3-flash-high/scikit-learn__scikit-learn-11310,0,reason_sent,cos_task,200,0.07310998878505919,0.3518518518527698
20260217_mini-v2.0.0_gemini-3-flash-high/scikit-learn__scikit-learn-11310,0,reason_sent,pca1,200,0.9227013912676479,-0.2767864484835771
20260217_mini-v2.0.0_gemini-3-flash-high/scikit-learn__scikit-learn-11310,0,reason_sent,norm,200,0.9669161485191866,0.9999999999999999
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-10466,0,reason_sent,cos_step,200,0.015851179194599246,
